"artist","track","stream"
"Ricardo Montaner","El Ultimo Adiós - Varios Artistas Version","169769959"
"Ricardo Montaner","Tan enamorados","144062153"
"Ricardo Montaner","Aunque Ahora Estés Con El","105276119"
"Rich The Kid","Plug Walk","597953766"
"Rich The Kid","New Freezer (feat. Kendrick Lamar)","298159198"
"Rich The Kid","Splashin","250175888"
"Rich The Kid","TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix","163214579"
"Rich The Kid","TAlk tO Me (with Rich The Kid)","143808079"
"Richard Marx","Right Here Waiting","348551423"
"Richard Marx","Now And Forever","84174605"
"Richard Marx","Hazard","57939537"
"Richard Marx","Endless Summer Nights","32249218"
"Richard Marx","Angelia","26199808"
"Rick Astley","Never Gonna Give You Up","643466661"
"Rick Astley","Together Forever","100723571"
"Rick Astley","Cry for Help - Single Edit","24339313"
"Rick Astley","Hold Me In Your Arms","11160003"
"Rick Astley","Take Me To Your Heart","10338733"
"Rick Ross","Money In The Grave (Drake ft. Rick Ross)","826816158"
"Rick Ross","Purple Lamborghini (with Rick Ross)","373600698"
"Rick Ross","Hustlin'","180984041"
"Rick Ross","Aston Martin Music","176790520"
"Rick Ross","Gold Roses (feat. Drake)","126504817"
"Ricky Martin","Vente Pa' Ca (feat. Maluma)","546249488"
"Ricky Martin","Livin' la Vida Loca","308880789"
"Ricky Martin","La Mordidita (feat. Yotuel)","260354764"
"Ricky Martin","Canción Bonita","173023885"
"Ricky Martin","El Ultimo Adiós - Varios Artistas Version","169769959"
"Ricky Montgomery","Line Without a Hook","392562688"
"Ricky Montgomery","Mr Loverman","344554158"
"Ricky Montgomery","This December","68633126"
"Ricky Montgomery","My Heart Is Buried In Venice","47820820"
"Ricky Montgomery","Out Like a Light","47475146"
"Rihanna","This Is What You Came For","1389243583"
"Rihanna","Needed Me","1150692722"
"Rihanna","Umbrella","1043394226"
"Rihanna","Love On The Brain","1036635597"
"Rihanna","We Found Love","1018031880"
"Río Roma","Mi Persona Favorita","170562592"
"Río Roma","Caminar de Tu Mano (feat. Fonseca)","153635052"
"Río Roma","Todavía No Te Olvido (feat. Carlos Rivera)","127217418"
"Río Roma","Me Cambiaste la Vida","124722242"
"Río Roma","Eres la Persona Correcta en el Momento Equivocado","102112611"
"Rionegro & Solimões","Tô Mal",NULL
"Rionegro & Solimões","Saudade de Ex - Ao Vivo","22615068"
"Rionegro & Solimões","Frio da Madrugada","17355817"
"Rionegro & Solimões","Saudade Atemporal - Ao Vivo","13913591"
"Rionegro & Solimões","Vida de Cão","11516493"
"Rise Against","Savior","538725200"
"Rise Against","Prayer Of The Refugee","258549058"
"Rise Against","Satellite","175680829"
"Rise Against","Hero Of War","160682674"
"Rise Against","Swing Life Away","107790415"
"Rita Ora","Your Song","583381774"
"Rita Ora","Let You Love Me","481857841"
"Rita Ora","For You (With Rita Ora)","403097672"
"Rita Ora","Ritual","384769788"
"Rita Ora","Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")","280457881"
"Riton","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","793885325"
"Riton","Turn Me On (feat. Vula)","344347152"
"Riton","Fake ID","124439501"
"Riton","Rinse & Repeat","77155915"
"Riton","I Don't Want You","30595866"
"RM","Wild Flower (with youjeen)","72316637"
"RM","Still Life (with Anderson .Paak)","23929948"
"RM","Closer (with Paul Blanco, Mahalia)","19357013"
"RM","Lonely","18671602"
"RM","Change pt.2","16780201"
"Rob Zombie","Dragula","268071715"
"Rob Zombie","Living Dead Girl","109413942"
"Rob Zombie","Superbeast","78590653"
"Rob Zombie","Feel So Numb","45339264"
"Rob Zombie","Never Gonna Stop (The Red, Red Kroovy)","31464105"
"Robbie Williams","Angels","399661898"
"Robbie Williams","Feel","282765342"
"Robbie Williams","Rock DJ","201457474"
"Robbie Williams","Candy","140211873"
"Robbie Williams","She's The One","136332369"
"Robert Schumann","Kinderszenen, Op. 15: No. 7 in F Major, Träumerei","39012609"
"Robert Schumann","Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)","17975751"
"Robert Schumann","Kinderszenen, Op. 15: No. 1, Von fremden Ländern und Menschen","12789222"
"Robert Schumann","Kinderszenen, Op. 15: 1. Von fremden Ländern und Menschen","9719644"
"Robert Schumann","Kinderszenen, Op. 15: 7. Träumerei","8683089"
"Roberto Carlos","Cama e Mesa - Versão Remasterizada","104362525"
"Roberto Carlos","El Gato Que Está Triste y Azul - Un Gato Nel Blu","82066945"
"Roberto Carlos","Amigo","63591251"
"Roberto Carlos","Detalles (Detalhes)","49710152"
"Roberto Carlos","Esse Cara Sou Eu","35880528"
"Robin Schulz","Sugar (feat. Francesco Yates)","1041560286"
"Robin Schulz","Prayer in C - Robin Schulz Radio Edit","880463196"
"Robin Schulz","Waves - Robin Schulz Radio Edit","847645952"
"Robin Schulz","Miss You","307823532"
"Robin Schulz","Young Right Now","113778627"
"Robin Thicke","Blurred Lines","726264420"
"Robin Thicke","Lost Without U","100176534"
"Robin Thicke","Sex Therapy","25544451"
"Robin Thicke","Morning Sun","21709741"
"Robin Thicke","Wanna Love You Girl - Main","13407291"
"Rochak Kohli","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","113790392"
"Rochak Kohli","Tera Yaar Hoon Main","85901507"
"Rochak Kohli","Paniyon Sa","56450124"
"Rochak Kohli","Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"")","48038940"
"Rochak Kohli","Dekhte Dekhte","46944196"
"Rocío Dúrcal","La Gata Bajo la Lluvia","145145018"
"Rocío Dúrcal","Como Tu Mujer","116027878"
"Rocío Dúrcal","Amor Eterno","109296495"
"Rocío Dúrcal","Déjame Vivir (with Juan Gabriel)","105914263"
"Rocío Dúrcal","Costumbres","81339426"
"Rod Stewart","Maggie May","273587252"
"Rod Stewart","Da Ya Think I'm Sexy?","220830501"
"Rod Stewart","All for Love","164217441"
"Rod Stewart","Sailing","139067533"
"Rod Stewart","Have I Told You Lately - 2008 Remaster","103721988"
"Rod Wave","Heart On Ice","257345966"
"Rod Wave","Rags2Riches 2 (feat. Lil Baby)","174424979"
"Rod Wave","Girl Of My Dreams","105025092"
"Rod Wave","Street Runner","94015840"
"Rod Wave","Tombstone","90080946"
"Roddy Ricch","The Box","1568151331"
"Roddy Ricch","Ballin' (with Roddy Ricch)","715346807"
"Roddy Ricch","High Fashion (feat. Mustard)","479830837"
"Roddy Ricch","Walk Em Down (feat. Roddy Ricch)","431406617"
"Roddy Ricch","Down Below","317691018"
"Roger","I Want to Be Your Man - Remastered Version","31947288"
"Roger","So Ruff, so Tuff","1466523"
"Roger","Do It Roger","862646"
"Roger","I Heard It Through the Grapevine","815608"
"Roger","I Want to Be Your Man - 7"" Version","364261"
"Rolf Zuckowski","In der Weihnachtsbäckerei","43772989"
"Rolf Zuckowski","Schneeflöckchen, Weissröckchen","14439015"
"Rolf Zuckowski","Es schneit","12950544"
"Rolf Zuckowski","Guten Tag, ich bin der Nikolaus","12179795"
"Rolf Zuckowski","Winterkinder","11120010"
"Romeo Santos","Ella Quiere Beber - Remix","634532172"
"Romeo Santos","Propuesta Indecente","553022006"
"Romeo Santos","Eres Mía","393872876"
"Romeo Santos","Imitadora","344355889"
"Romeo Santos","Sobredosis (feat. Ozuna)","323487441"
"Ronan Keating","When You Say Nothing At All","364674916"
"Ronan Keating","If Tomorrow Never Comes","100536256"
"Ronan Keating","Life Is A Rollercoaster","71315839"
"Ronan Keating","Lovin' Each Day","47980069"
"Ronan Keating","This I Promise You","33558877"
"Ronnie Flex","Drank & Drugs","100360853"
"Ronnie Flex","Energie","77005702"
"Ronnie Flex","Stoff und Schnaps","64572846"
"Ronnie Flex","Investeren In De Liefde","43104542"
"Ronnie Flex","In De Schuur","40546255"
"Roop Kumar Rathod","Tujh Mein Rab Dikhta Hai","72612328"
"Roop Kumar Rathod","Maula Mere Maula","46090870"
"Roop Kumar Rathod","Pookkal Pookkum","40547657"
"Roop Kumar Rathod","Oru Devathai (From ""Vaamanan"")","23874991"
"Roop Kumar Rathod","Tere Liye","22405489"
"Rosa Linn","SNAP","476702323"
"Rosa Linn","SNAP - High and Fast","72852362"
"Rosa Linn","SNAP - Fargo Remix","14027673"
"Rosa Linn","SNAP - Luca Schreiner Remix","11311812"
"Rosa Linn","SNAP - Italian","9396531"
"ROSALÍA","LA NOCHE DE ANOCHE","802716182"
"ROSALÍA","Con Altura","680540511"
"ROSALÍA","DESPECHÁ","561071997"
"ROSALÍA","Yo x Ti, Tu x Mi","489405512"
"ROSALÍA","LA FAMA","307582184"
"Roxette","It Must Have Been Love - From the Film ""Pretty Woman""","432762163"
"Roxette","Listen To Your Heart","304953766"
"Roxette","The Look","228336704"
"Roxette","Spending My Time","122584071"
"Roxette","Fading Like A Flower (Every Time You Leave)","82180492"
"Roy Orbison","Oh, Pretty Woman","383161146"
"Roy Orbison","You Got It","171297511"
"Roy Orbison","Only the Lonely","68082395"
"Roy Orbison","In Dreams","52833152"
"Roy Orbison","Crying","49108020"
"Royal Philharmonic Orchestra","Always on My Mind - with The Royal Philharmonic Orchestra","49122705"
"Royal Philharmonic Orchestra","Love Me Tender - with The Royal Philharmonic Orchestra","25393808"
"Royal Philharmonic Orchestra","Can't Help Falling In Love - with The Royal Philharmonic Orchestra","20661045"
"Royal Philharmonic Orchestra","Burning Love - with The Royal Philharmonic Orchestra","18084224"
"Royal Philharmonic Orchestra","Rêverie, CD 76 (Arr. Cullen for Cello and Orchestra)","9157267"
"Rubén Blades","Camaleón",NULL
"Rubén Blades","Pedro Navaja","96134108"
"Rubén Blades","Color Esperanza 2020","89466323"
"Rubén Blades","Amor y Control","69727565"
"Rubén Blades","Plástico","29954675"
"Rudimental","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","978897060"
"Rudimental","Lay It All on Me (feat. Ed Sheeran)","388074705"
"Rudimental","Waiting All Night (feat. Ella Eyre)","204374871"
"Rudimental","Feel the Love (feat. John Newman)","171205162"
"Rudimental","Sun Comes Up (feat. James Arthur)","151973242"
"RÜFÜS DU SOL","You Were Right","167455611"
"RÜFÜS DU SOL","Innerbloom","147877878"
"RÜFÜS DU SOL","Underwater","100541173"
"RÜFÜS DU SOL","Sundream","81260564"
"RÜFÜS DU SOL","Treat You Better","74448624"
"Ruger","Dior","20836907"
"Ruger","Girlfriend","19313722"
"Ruger","Bounce","19090580"
"Ruger","Asiwaju","10332416"
"Ruger","Snapchat","10249453"
"Rush","Tom Sawyer","254851357"
"Rush","Limelight","108809139"
"Rush","The Spirit Of Radio","91357177"
"Rush","Working Man","56525189"
"Rush","Closer To The Heart","53486952"
"Russ","Losin Control","603403571"
"Russ","What They Want","473672996"
"Russ","Psycho, Pt. 2","415059824"
"Russ","Missin You Crazy","298069966"
"Russ","BEST ON EARTH (feat. BIA) - Bonus","201752935"
"Ruth B.","Dandelions","856614680"
"Ruth B.","Lost Boy","739606597"
"Ruth B.","Superficial Love","192707921"
"Ruth B.","Dandelions - slowed + reverb","184107232"
"Ruth B.","If By Chance","141167754"
"Rvssian","Nostálgico","381634599"
"Rvssian","Krippy Kush","236842231"
"Rvssian","Ponle","203838606"
"Rvssian","Ring Ring (with Rvssian feat. Clever)","134875164"
"Rvssian","Privado","113413252"
"Ryan Castro","Jordan","347935894"
"Ryan Castro","Mujeriego","194262858"
"Ryan Castro","Monastery","161013823"
"Ryan Castro","Wasa Wasa","96300795"
"Ryan Castro","Malory","83231916"
"Ryan Lewis","Can't Hold Us (feat. Ray Dalton)","1741876368"
"Ryan Lewis","Thrift Shop (feat. Wanz)","936540661"
"Ryan Lewis","Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","362292694"
"Ryan Lewis","Same Love (feat. Mary Lambert)","304751334"
"Ryan Lewis","White Walls (feat. ScHoolboy Q & Hollis)","229025606"
"RZA","You Can't Stop Me Now",NULL
"RZA","Grits","10881697"
"RZA","Biochemical Equation","7909576"
"RZA","Packets in den Boots","5726666"
"RZA","Breathe (feat. RZA) [Liam H and Rene LaVice Re-Amp]","5209917"
"S. Janaki","Sundari","14501234"
"S. Janaki","Kaadhal kaditham (From ""Jodi"")","11592953"
"S. Janaki","Aasai Athigam","8378241"
"S. Janaki","Malare","8344551"
"S. Janaki","Ooru Sanam Thoongidichu","7857267"
"S. P. Balasubrahmanyam","Ayyayo","27224724"
"S. P. Balasubrahmanyam","Yeh Haseen Vadiyan Yeh Khula Aasman","24524075"
"S. P. Balasubrahmanyam","Marana Mass - From ""Petta""","20316117"
"S. P. Balasubrahmanyam","Kathalikkum Penin Kaikal (From ""Kaadhalan"")","12662889"
"S. P. Balasubrahmanyam","Yamma Yamma","12574935"
"Sabaton","To Hell and Back","129458173"
"Sabaton","The Last Stand","110805835"
"Sabaton","Primo Victoria","93119440"
"Sabaton","Ghost Division","83758496"
"Sabaton","Bismarck","69490301"
"Sabrina Carpenter","On My Way","529555988"
"Sabrina Carpenter","Thumbs","215895437"
"Sabrina Carpenter","Skin","160014836"
"Sabrina Carpenter","Looking at Me","152575849"
"Sabrina Carpenter","Nonsense","102089792"
"Sachin-Jigar","Saibo","91740940"
"Sachin-Jigar","Apna Bana Le (From ""Bhediya"")","78428787"
"Sachin-Jigar","Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")","76345105"
"Sachin-Jigar","Barbaadiyan","59437798"
"Sachin-Jigar","Valentine's Mashup 2019","55399812"
"Sade","Smooth Operator - Single Version","218772526"
"Sade","By Your Side","171556706"
"Sade","No Ordinary Love","137801079"
"Sade","Your Love Is King","133280367"
"Sade","The Sweetest Taboo","92447408"
"Sadhana Sargam","Maahi Ve","35020295"
"Sadhana Sargam","Pehla Nasha","30106188"
"Sadhana Sargam","Vennilave (From ""Minsara Kanavu"")","17523154"
"Sadhana Sargam","Jab Koi Baat Bigad Jaye (From ""Jurm"")","13652364"
"Sadhana Sargam","Merke Merke ( From"" Kanda Naal Mudhalai"")","13190994"
"Sagopa Kajmer","Galiba - Orijinal Rap Versiyon","43376688"
"Sagopa Kajmer","Siyah","39193481"
"Sagopa Kajmer","366.Gün","38657916"
"Sagopa Kajmer","Ateşten Gömlek","28116855"
"Sagopa Kajmer","Vasiyet","22554123"
"Saindhavi","Pirai Thedum","26570846"
"Saindhavi","En Jeevan","14430810"
"Saindhavi","Nesamaguren","13572044"
"Saindhavi","Adada Mazhaida (From ""Paiya"")","12173210"
"Saindhavi","Yaaro Ivan (From ""Udhayam NH4"")","10832154"
"SAINt JHN","Roses - Imanbek Remix","1708060617"
"SAINt JHN","Trap (feat. Lil Baby)","122919127"
"SAINt JHN","BROWN SKIN GIRL","114333996"
"SAINt JHN","Roses","113167612"
"SAINt JHN","Monica Lewinsky (feat. A Boogie Wit da Hoodie)","79901446"
"Salim–Sulaiman","O Re Piya","60345352"
"Salim–Sulaiman","Shukran Allah","36135633"
"Salim–Sulaiman","Ainvayi Ainvayi","12089286"
"Salim–Sulaiman","Dillagi","10265153"
"Salim–Sulaiman","Ishq Hua","10123718"
"Salmo","IL CIELO NELLA STANZA (feat. NSTASIA)","150528278"
"Salmo","LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO)","111802292"
"Salmo","90MIN","106400596"
"Salmo","MARYLEAN (feat. Marracash) - prod. Low Kidd","67814356"
"Salmo","HO PAURA DI USCIRE 2 - prod. Mace","64634950"
"Sam Cooke","(What A) Wonderful World",NULL
"Sam Cooke","You Send Me",NULL
"Sam Cooke","Bring It On Home to Me","231818255"
"Sam Cooke","A Change Is Gonna Come","148654619"
"Sam Cooke","Twistin' the Night Away","72618180"
"Sam Feldt","Post Malone (feat. RANI)","534852322"
"Sam Feldt","Way Back Home (feat. Conor Maynard) - Sam Feldt Edit","298937808"
"Sam Feldt","Post Malone (feat. RANI) - VIZE Remix","103193716"
"Sam Feldt","Slow Dance (feat. Ava Max) - Sam Feldt Remix","86887454"
"Sam Feldt","Follow Me","82813284"
"Sam Hunt","Body Like A Back Road","734231842"
"Sam Hunt","House Party","350309216"
"Sam Hunt","Break Up In A Small Town","268051963"
"Sam Hunt","Take Your Time","267158838"
"Sam Hunt","Make You Miss Me","233221688"
"Sam Smith","Stay With Me","1682210631"
"Sam Smith","Too Good At Goodbyes","1646495621"
"Sam Smith","I'm Not The Only One","1446878711"
"Sam Smith","Promises (with Sam Smith)","926352296"
"Sam Smith","Unholy (feat. Kim Petras)","771282498"
"Santa Fe Klan","Debo Entender","243958755"
"Santa Fe Klan","Te Ire A Buscar","227167304"
"Santa Fe Klan","Cuidando El Territorio","131855318"
"Santa Fe Klan","Por Mi México","127882101"
"Santa Fe Klan","Todo Va Estar Bien","122447779"
"Santana","Smooth (feat. Rob Thomas)","295287370"
"Santana","Maria Maria (feat. The Product G&B)","213049650"
"Santana","Black Magic Woman - Single Version","171189105"
"Santana","Oye Como Va","129426946"
"Santana","Corazon Espinado (feat. Mana)","111530084"
"Santhosh Narayanan","Thenmozhi (From ""Thiruchitrambalam"")","55429185"
"Santhosh Narayanan","Enjoy Enjaami","32595514"
"Santhosh Narayanan","Ennadi Maayavi Nee","29790729"
"Santhosh Narayanan","Rakita Rakita Rakita","27830599"
"Santhosh Narayanan","Evanda Enakku Custody","17001665"
"Santiago Ziesmer","Kapitel 3.3 & Kapitel 4.1 - Die kleine Hexe - Das Hörspiel",NULL
"Santiago Ziesmer","Kapitel 1 - Folge 47: Atomgespenster",NULL
"Santiago Ziesmer","Kapitel 6.2 & Kapitel 7.1 - Die kleine Hexe - Das Hörspiel",NULL
"Santiago Ziesmer","Kapitel 5.2 & Kapitel 6.1 - Die kleine Hexe - Das Hörspiel",NULL
"Santiago Ziesmer","Kapitel 4.2 & Kapitel 5.1 - Die kleine Hexe - Das Hörspiel",NULL
"Sara Bareilles","Love Song","377835347"
"Sara Bareilles","Brave","267559996"
"Sara Bareilles","Gravity","202466711"
"Sara Bareilles","I Choose You","135704946"
"Sara Bareilles","She Used To Be Mine","127400611"
"Sarah McLachlan","God Rest Ye Merry Gentlemen / We Three Kings",NULL
"Sarah McLachlan","Angel","168070795"
"Sarah McLachlan","When She Loved Me - From ""Toy Story 2"" / Soundtrack Version","76157558"
"Sarah McLachlan","Blackbird","33855058"
"Sarah McLachlan","Adia","31376985"
"Sasha Alex Sloan","Dancing With Your Ghost","391099088"
"Sasha Alex Sloan","Older","262081951"
"Sasha Alex Sloan","I'll Wait","172802449"
"Sasha Alex Sloan","Only","90373418"
"Sasha Alex Sloan","when was it over? (feat. Sam Hunt)","61571055"
"Savage Garden","All you need is love",NULL
"Savage Garden","Truly Madly Deeply","383783920"
"Savage Garden","I Knew I Loved You","194580528"
"Savage Garden","To the Moon & Back","83442006"
"Savage Garden","I Want You","80315011"
"Saweetie","Best Friend (feat. Doja Cat)","458728427"
"Saweetie","My Type","317319763"
"Saweetie","Tap In","208771634"
"Saweetie","ICY GRL","198920216"
"Saweetie","Back to the Streets (feat. Jhené Aiko)","106198719"
"SCH","Bande organisée","211760104"
"SCH","FADE UP","73985187"
"SCH","Fusil","53495250"
"SCH","Mode Akimbo (feat. Jul)","53003913"
"SCH","Mayday (feat. Ninho)","51280201"
"ScHoolboy Q","Hands On The Wheel",NULL
"ScHoolboy Q","Collard Greens","490219494"
"ScHoolboy Q","Man Of The Year","335500558"
"ScHoolboy Q","X (with 2 Chainz & Saudi)","248242039"
"ScHoolboy Q","Studio","237898262"
"Scooter","The Logical Song - Radio Edit [Remastered]","113619674"
"Scooter","How Much Is The Fish?","67916111"
"Scooter","Nessaja","65887023"
"Scooter","God Save the Rave","61498397"
"Scooter","Maria - Radio Edit","50314883"
"Scorpions","Big City Nights",NULL
"Scorpions","Rock You Like A Hurricane",NULL
"Scorpions","No One Like You",NULL
"Scorpions","Still Loving You",NULL
"Scorpions","Always Somewhere",NULL
"SDM","Passat","38294661"
"SDM","Redescends","17858025"
"SDM","NEYMAR JR","17840713"
"SDM","Roro (feat. SDM)","15089292"
"SDM","Mr. Ocho","12973334"
"SDP","Ich will nur dass du weißt - Radio Edit","69180047"
"SDP","Tanz aus der Reihe!","65208154"
"SDP","Die Nacht von Freitag auf Montag","50350602"
"SDP","Wenn ich groß bin","44469656"
"SDP","Ne Leiche","33535891"
"Seafret","Atlantis","410286196"
"Seafret","Oceans","172320089"
